,Car Title,Car Model,Car Transmission,Car km,Car Owner,Car Fuel type,Car Registration,Car price per month,Car Price,Car Location
408,2019 Honda City,1.5L I-VTEC ZX CVT,Automatic,"30,440 km",2nd Owner,Petrol,TN-14,"21,604/month","11,35,000","Thiruverkadu, Chennai
"
409,2021 Datsun Redi Go,A,Manual,"24,077 km",1st Owner,Petrol,TN-12,"7,840/month","4,01,000","Thiruverkadu, Chennai
"
410,2019 Hyundai NEW SANTRO,MAGNA,Manual,"59,985 km",1st Owner,Petrol,TN-19,"9,658/month","4,94,000","Thiruverkadu, Chennai
"
411,2021 Renault TRIBER,RXL MT,Manual,"27,925 km",1st Owner,Petrol,TN-73,"13,177/month","6,74,000","Thiruverkadu, Chennai
"
412,2022 Tata ALTROZ,XZA PLUS,Automatic,"5,107 km",1st Owner,Petrol,TN-12,"17,930/month","9,42,000","Navalur
"
413,2018 Tata NEXON,XM PETROL,Manual,"38,334 km",1st Owner,Petrol,TN-14,"13,959/month","7,14,000","Thiruverkadu, Chennai
"
414,2017 Maruti Baleno,ZETA CVT PETROL 1.2,Automatic,"58,375 km",1st Owner,Petrol,TN-07,"13,079/month","6,69,000","Thiruverkadu, Chennai
"
415,2016 Maruti Wagon R 1.0,VXI (O) AMT,Automatic,"45,636 km",1st Owner,Petrol,TN-91,"8,680/month","4,44,000","Navalur
"
416,2016 Hyundai Elite i20,ASTA 1.2 (O),Manual,"65,100 km",2nd Owner,Petrol,TN-02,"11,926/month","6,10,000","Thiruverkadu, Chennai
"
417,2016 Maruti Wagon R 1.0,VXI OPT,Manual,"49,124 km",2nd Owner,Petrol,TN-07,"8,524/month","4,36,000","Navalur
"
418,2014 Hyundai Elite i20,ASTA 1.4 CRDI,Manual,"1,04,336 km",2nd Owner,Diesel,TN-01,"10,792/month","5,52,000","Thiruverkadu, Chennai
"
419,2016 Hyundai Elite i20,ASTA 1.2,Manual,"1,19,468 km",1st Owner,Petrol,TN-05,"11,163/month","5,71,000","Navalur
"
420,2016 Hyundai Elite i20,MAGNA 1.2,Manual,"75,783 km",1st Owner,Petrol,TN-10,"10,420/month","5,33,000","Thiruverkadu, Chennai
"
421,2016 Maruti Wagon R 1.0,VXI AMT,Automatic,"66,992 km",1st Owner,Petrol,TN-14,"8,289/month","4,24,000","Navalur
"
422,2022 Tata ALTROZ,XZA PLUS,Automatic,"5,022 km",1st Owner,Petrol,TN-11,"18,159/month","9,54,000","Thiruverkadu, Chennai
"
423,2017 Maruti Wagon R 1.0,VXI,Manual,"88,004 km",1st Owner,Petrol,TN-18,"7,996/month","4,09,000","Thiruverkadu, Chennai
"
424,2021 Tata ALTROZ,XZ PLUS DIESEL,Manual,"40,759 km",1st Owner,Diesel,TN-22,"16,921/month","8,89,000","Thiruverkadu, Chennai
"
425,2021 Maruti Swift,VXI,Manual,"57,464 km",1st Owner,Petrol,TN-14,"13,900/month","7,11,000","Navalur
"
426,2015 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"1,08,551 km",2nd Owner,Petrol,TN-04,"7,976/month","4,08,000","Thiruverkadu, Chennai
"
427,2018 Maruti Celerio,VXI,Manual,"89,191 km",1st Owner,Petrol,TN-10,"8,895/month","4,55,000","Thiruverkadu, Chennai
"
428,2017 Hyundai Eon,MAGNA +,Manual,"51,292 km",1st Owner,Petrol,TN-12,"7,116/month","3,64,000","Thiruverkadu, Chennai
"
429,2016 Maruti Wagon R 1.0,VXI OPT,Manual,"19,740 km",1st Owner,Petrol,TN-85,"9,267/month","4,74,000","Thiruverkadu, Chennai
"
430,2016 Maruti Wagon R 1.0,VXI AMT,Automatic,"50,291 km",2nd Owner,Petrol,TN-22,"8,348/month","4,27,000","Navalur
"
431,2016 Maruti Baleno,DELTA PETROL 1.2,Manual,"93,806 km",2nd Owner,Petrol,TN-05,"10,889/month","5,57,000","Thiruverkadu, Chennai
"
432,2010 Maruti A Star,VXI,Manual,"92,400 km",3rd Owner,Petrol,TN-10,"3,773/month","1,93,000","Navalur
"
433,2011 Hyundai i20,SPORTZ (O) 1.2,Manual,"50,046 km",3rd Owner,Petrol,TN-02,"5,943/month","3,04,000","Navalur
"
434,2013 Skoda Rapid,ELEGANCE 1.6 MPI MT,Manual,"96,727 km",3rd Owner,Petrol,TN-01,"7,507/month","3,84,000","Thiruverkadu, Chennai
"
435,2013 Maruti Swift,VXI,Manual,"88,122 km",3rd Owner,Petrol,TN-11,"7,644/month","3,91,000","Thiruverkadu, Chennai
"
436,2017 Maruti Ciaz,ALPHA 1.4 PETROL,Manual,"52,645 km",3rd Owner,Petrol,TN-10,"11,320/month","5,79,000","Navalur
"
437,2018 Renault Kwid,CLIMBER 1.0 AMT,Automatic,"55,396 km",1st Owner,Petrol,TN-18,"7,683/month","3,93,000","Thiruverkadu, Chennai
"
438,2016 Maruti Ertiga,ZDI SHVS,Manual,"93,667 km",1st Owner,Diesel,TN-10,"15,617/month","8,20,500","Thiruverkadu, Chennai
"
439,2012 Toyota Etios Liva,G,Manual,"1,21,735 km",2nd Owner,Petrol,TN-20,"6,119/month","3,13,000","Thiruverkadu, Chennai
"
440,2012 Hyundai i10,ERA 1.1,Manual,"53,806 km",3rd Owner,Petrol,TN-06,"4,966/month","2,54,000","Thiruverkadu, Chennai
"
441,2018 Hyundai Grand i10,SPORTZ (O) 1.2 KAPPA VTVT,Manual,"21,610 km",2nd Owner,Petrol,TN-14,"9,560/month","4,89,000","Thiruverkadu, Chennai
"
442,2014 Datsun Go,T,Manual,"63,607 km",2nd Owner,Petrol,TN-18,"4,633/month","2,37,000","Navalur
"
443,2016 Datsun Go Plus,T,Manual,"52,661 km",1st Owner,CNG,TN-09,"7,214/month","3,69,000","Thiruverkadu, Chennai
"
444,2019 Honda Amaze,1.2 SMT I VTEC,Manual,"34,715 km",2nd Owner,Petrol,TN-09,"11,808/month","6,04,000","Thiruverkadu, Chennai
"
445,2011 Volkswagen Vento,HIGHLINE 1.6 MPI,Manual,"93,015 km",3rd Owner,Petrol,TN-07,"7,038/month","3,60,000","Thiruverkadu, Chennai
"
446,2018 Honda WR-V,1.2 i-VTEC S MT Edge Edition,Manual,"38,309 km",2nd Owner,Petrol,TN-13,"12,082/month","6,18,000","Thiruverkadu, Chennai
"
447,2016 Hyundai Verna,FLUIDIC 4S 1.6 VTVT SX,Manual,"41,207 km",1st Owner,Petrol,TN-05,"12,649/month","6,47,000","Thiruverkadu, Chennai
"
448,2016 Hyundai Elite i20,ASTA 1.2,Manual,"35,286 km",1st Owner,Petrol,TN-48,"11,613/month","5,94,000","Navalur
"
449,2015 Ford Ecosport,TITANIUM 1.5L PETROL AT,Automatic,"98,459 km",2nd Owner,Petrol,TN-06,"9,560/month","4,89,000","Navalur
"
450,2019 Maruti Swift,ZXI,Manual,"32,679 km",2nd Owner,Petrol,TN-07,"12,278/month","6,28,000","Thiruverkadu, Chennai
"
451,2011 Hyundai i10,MAGNA 1.2,Manual,"62,606 km",2nd Owner,Petrol,TN-22,"5,063/month","2,59,000","Thiruverkadu, Chennai
"
452,2014 Maruti Swift Dzire,VXI,Manual,"1,01,495 km",2nd Owner,Petrol,TN-19,"8,563/month","4,38,000","Thiruverkadu, Chennai
"
453,2015 Maruti Celerio,ZXI AMT,Automatic,"85,233 km",1st Owner,Petrol,TN-85,"7,331/month","3,75,000","Navalur
"
454,2016 Maruti Swift,VXI O,Manual,"63,577 km",2nd Owner,Petrol,TN-03,"9,286/month","4,75,000","Navalur
"
455,2017 Maruti Dzire,VDI,Manual,"62,557 km",1st Owner,Diesel,TN-10,"13,001/month","6,65,000","Thiruverkadu, Chennai
"
456,2017 Hyundai Creta,E PLUS 1.4 DIESEL,Manual,"88,754 km",1st Owner,Diesel,TN-22,"15,112/month","7,73,000","Thiruverkadu, Chennai
"
457,2014 Maruti Swift Dzire,VXI,Manual,"49,387 km",2nd Owner,Petrol,TN-07,"8,543/month","4,37,000","Thiruverkadu, Chennai
"
458,2014 Volkswagen Vento,HIGHLINE DIESEL 1.6,Manual,"1,10,457 km",2nd Owner,Diesel,TN-01,"8,641/month","4,42,000","Navalur
"
459,2016 Maruti Baleno,DELTA PETROL 1.2,Manual,"87,367 km",1st Owner,Petrol,TN-13,"9,971/month","5,10,000","Thiruverkadu, Chennai
"
460,2016 Renault Kwid,RXT 0.8,Manual,"42,167 km",2nd Owner,Petrol,TN-12,"6,178/month","3,16,000","Thiruverkadu, Chennai
"
461,2016 Volkswagen Polo,COMFORTLINE 1.2L,Manual,"86,431 km",2nd Owner,Petrol,TN-12,"9,677/month","4,95,000","Thiruverkadu, Chennai
"
462,2018 Maruti Ciaz,DELTA DIESEL 1.3,Manual,"50,002 km",1st Owner,Diesel,TN-20,"14,272/month","7,30,000","Thiruverkadu, Chennai
"
463,2022 Maruti Swift,VXI,Manual,"51,012 km",1st Owner,Petrol,TN-07,"13,646/month","6,98,000","Navalur
"
464,2013 Honda City,1.5L I-VTEC S AT,Automatic,"93,398 km",3rd Owner,Petrol,TN-07,"8,094/month","4,14,000","Thiruverkadu, Chennai
"
465,2014 Hyundai Xcent,S (O) 1.2,Manual,"1,21,900 km",1st Owner,Petrol,TN-52,"7,136/month","3,65,000","Thiruverkadu, Chennai
"
466,2013 Honda City,1.5L I-VTEC V MT,Manual,"1,20,399 km",2nd Owner,Petrol,TN-01,"8,446/month","4,32,000","Thiruverkadu, Chennai
"
467,2015 Maruti Swift,VXI,Manual,"43,876 km",1st Owner,Petrol,TN-22,"9,482/month","4,85,000","Thiruverkadu, Chennai
"
468,2017 Mahindra Kuv100,K6 PLUS D 6 STR,Manual,"1,23,152 km",1st Owner,Diesel,TN-11,"8,817/month","4,51,000","Navalur
"
469,2015 Ford Ecosport,TITANIUM+ 1.5L DIESEL,Manual,"74,627 km",2nd Owner,Diesel,TN-19,"10,186/month","5,21,000","Thiruverkadu, Chennai
"
470,2010 Honda City,1.5L I-VTEC V MT,Manual,"1,01,566 km",3rd Owner,Petrol,TN-09,"7,312/month","3,74,000","Thiruverkadu, Chennai
"
471,2013 Hyundai Eon,ERA +,Manual,"1,01,412 km",1st Owner,Petrol,TN-37,"4,594/month","2,35,000","Thiruverkadu, Chennai
"
472,2011 Maruti Alto K10,VXI,Manual,"41,181 km",1st Owner,Petrol,TN-10,"4,418/month","2,26,000","Navalur
"
473,2015 Ford Ecosport,TITANIUM 1.5L PETROL AT,Automatic,"55,610 km",2nd Owner,Petrol,TN-18,"10,616/month","5,43,000","Thiruverkadu, Chennai
"
474,2013 Honda Brio,S MT,Manual,"84,489 km",1st Owner,Petrol,TN-02,"6,061/month","3,10,000","Navalur
"
475,2019 Honda BR-V,1.5L I- DTEC VX,Manual,"37,132 km",1st Owner,Diesel,TN-11,"19,929/month","10,47,000","Thiruverkadu, Chennai
"
476,2018 Hyundai Elite i20,ASTA 1.2 (O),Manual,"56,028 km",2nd Owner,Petrol,TN-13,"12,102/month","6,19,000","Thiruverkadu, Chennai
"
477,2016 Maruti Baleno,DELTA PETROL 1.2,Manual,"75,876 km",1st Owner,Petrol,TN-14,"10,420/month","5,33,000","Thiruverkadu, Chennai
"
478,2014 Maruti Alto 800,LXI,Manual,"42,988 km",2nd Owner,Petrol,TN-12,"4,985/month","2,55,000","Navalur
"
479,2017 Maruti Swift,ZXI,Manual,"35,068 km",1st Owner,Petrol,TN-02,"11,398/month","5,83,000","Thiruverkadu, Chennai
"
480,2011 Volkswagen Vento,HIGHLINE 1.6 MPI,Manual,"98,263 km",2nd Owner,Petrol,TN-10,"7,077/month","3,62,000","Thiruverkadu, Chennai
"
481,2016 Honda Amaze,1.2L I-VTEC S AT,Automatic,"21,999 km",1st Owner,Petrol,TN-04,"11,241/month","5,75,000","Navalur
"
482,2014 Honda City,1.5L I-VTEC SV CVT,Automatic,"1,00,912 km",3rd Owner,Petrol,TN-04,"9,619/month","4,92,000","Navalur
"
483,2018 Skoda Rapid,AMBITION 1.5 TDI,Manual,"73,139 km",1st Owner,Diesel,TN-04,"14,545/month","7,44,000","Navalur
"
484,2016 Renault Kwid,RXT 0.8,Manual,"27,153 km",1st Owner,Petrol,TN-09,"6,960/month","3,56,000","Thiruverkadu, Chennai
"
485,2016 Volkswagen Polo,HIGHLINE1.5L,Manual,"81,009 km",3rd Owner,Diesel,TN-69,"11,417/month","5,84,000","Navalur
"
486,2020 Renault TRIBER,RXZ,Manual,"46,233 km",2nd Owner,Petrol,TN-13,"12,981/month","6,64,000","Navalur
"
487,2013 Maruti Swift,VDI,Manual,"71,087 km",1st Owner,Diesel,TN-09,"8,602/month","4,40,000","Navalur
"
488,2012 Hyundai i10,MAGNA 1.2,Manual,"69,680 km",2nd Owner,Petrol,TN-06,"5,787/month","2,96,000","Thiruverkadu, Chennai
"
489,2011 Hyundai i10,MAGNA 1.2,Manual,"49,027 km",2nd Owner,Petrol,TN-07,"5,611/month","2,87,000","Thiruverkadu, Chennai
"
490,2021 Renault Kwid,CLIMBER 1.0 AMT (O),Automatic,"24,619 km",2nd Owner,Petrol,TN-14,"9,775/month","5,00,000","Navalur
"
491,2016 Maruti Wagon R 1.0,VXI,Manual,"43,692 km",2nd Owner,Petrol,TN-14,"7,234/month","3,70,000","Thiruverkadu, Chennai
"
492,2016 Maruti Alto 800,LXI,Manual,"23,744 km",2nd Owner,Petrol,TN-09,"5,552/month","2,84,000","Thiruverkadu, Chennai
"
493,2019 Mahindra XUV500,W11(O),Manual,"19,327 km",1st Owner,Diesel,TN-12,"29,960/month","15,74,000","Thiruverkadu, Chennai
"
494,2020 Maruti Alto,LXI O,Manual,"35,375 km",1st Owner,Petrol,TN-12,"7,585/month","3,88,000","Thiruverkadu, Chennai
"
495,2019 Datsun Redi Go,S 1.0 AMT,Automatic,"25,571 km",1st Owner,Petrol,TN-11,"7,194/month","3,68,000","Thiruverkadu, Chennai
"
496,2014 Maruti Alto 800,LXI,Manual,"82,384 km",2nd Owner,Petrol,TN-11,"4,692/month","2,40,000","Thiruverkadu, Chennai
"
497,2020 Toyota YARIS,G MT,Manual,"47,284 km",1st Owner,CNG,TN-18,"17,074/month","8,97,000","Navalur
"
498,2020 Hyundai VENUE,SX 1.5 CRDI,Manual,"30,477 km",1st Owner,Diesel,TN-14,"17,607/month","9,25,000","Navalur
"
499,2016 Maruti Alto K10,VXI,Manual,"54,803 km",2nd Owner,Petrol,TN-01,"5,767/month","2,95,000","Thiruverkadu, Chennai
"
500,2019 Hyundai VENUE,SX 1.0 (O) TURBO,Manual,"28,026 km",2nd Owner,Petrol,TN-12,"16,750/month","8,80,000","Thiruverkadu, Chennai
"
501,2012 Maruti Alto K10,VXI,Manual,"51,093 km",2nd Owner,Petrol,TN-05,"4,555/month","2,33,000","Navalur
"
502,2022 Maruti New Wagon-R,ZXI 1.2,Manual,"12,132 km",1st Owner,Petrol,TN-20,"12,317/month","6,30,000","Thiruverkadu, Chennai
"
503,2015 Nissan Micra,XV CVT,Automatic,"82,677 km",2nd Owner,Petrol,TN-01,"7,840/month","4,01,000","Navalur
"
504,2018 Maruti Alto 800,LXI,Manual,"20,539 km",1st Owner,Petrol,TN-06,"6,373/month","3,26,000","Navalur
"
505,2012 Hyundai i10,MAGNA 1.2,Manual,"68,748 km",1st Owner,Petrol,TN-18,"6,237/month","3,19,000","Thiruverkadu, Chennai
"
506,2017 Hyundai Verna,1.6 CRDI SX + AT,Automatic,"78,356 km",1st Owner,Diesel,TN-11,"17,759/month","9,33,000","Navalur
"
507,2021 Nissan MAGNITE,XL TURBO CVT,Automatic,"13,640 km",1st Owner,Petrol,TN-02,"15,646/month","8,22,000","Thiruverkadu, Chennai
"
508,2017 Maruti Wagon R 1.0,VXI,Manual,"55,676 km",2nd Owner,Petrol,TN-01,"7,761/month","3,97,000","Thiruverkadu, Chennai
"
509,2020 Tata NEXON,XZA PLUS DIESEL DUAL TONE,Automatic,"36,427 km",1st Owner,Diesel,TN-10,"19,205/month","10,09,000","Navalur
"
510,2018 Volkswagen Polo,COMFORTLINE 1.0 PETROL,Manual,"81,454 km",1st Owner,Petrol,TN-10,"11,261/month","5,76,000","Navalur
"
511,2019 Hyundai NEW SANTRO,ERA EXECUTIVE,Manual,"36,808 km",1st Owner,Petrol,TN-05,"8,328/month","4,26,000","Thiruverkadu, Chennai
"
512,2013 Hyundai i10,MAGNA 1.2,Manual,"72,805 km",2nd Owner,Petrol,TN-04,"6,080/month","3,11,000","Navalur
"
513,2015 Maruti Swift Dzire,ZXI,Manual,"42,266 km",2nd Owner,Petrol,TN-22,"10,107/month","5,17,000","Navalur
"
514,2015 Maruti Swift Dzire,VDI ABS,Manual,"1,20,797 km",1st Owner,Diesel,TN-13,"10,987/month","5,62,000","Navalur
"
515,2020 Maruti S PRESSO,VXI PLUS AMT,Automatic,"51,724 km",1st Owner,Petrol,TN-09,"9,619/month","4,92,000","Navalur
"
516,2016 Renault Kwid,RXT 0.8,Manual,"65,840 km",1st Owner,Petrol,TN-91,"6,588/month","3,37,000","Thiruverkadu, Chennai
"
517,2021 Tata Safari,XZA PLUS 6S,Automatic,"24,060 km",1st Owner,Diesel,TN-14,"36,203/month","19,02,000","Thiruverkadu, Chennai
"
518,2012 Maruti Alto,LXI,Manual,"22,124 km",2nd Owner,Petrol,TN-10,"4,575/month","2,34,000","Thiruverkadu, Chennai
"
519,2022 Maruti Baleno,ALPHA 1.2 AGS,Automatic,"5,966 km",1st Owner,Petrol,TN-64,"18,463/month","9,70,000","Thiruverkadu, Chennai
"
520,2019 Maruti Vitara Brezza,ZDI AMT,Automatic,"85,358 km",1st Owner,Diesel,TN-21,"16,655/month","8,75,000","Navalur
"
521,2014 Maruti Alto 800,LXI,Manual,"59,975 km",1st Owner,Petrol,TN-11,"5,474/month","2,80,000","Thiruverkadu, Chennai
"
522,2016 Renault Kwid,RXT 0.8,Manual,"54,538 km",2nd Owner,Petrol,TN-10,"6,706/month","3,43,000","Thiruverkadu, Chennai
"
523,2017 Maruti Ciaz,ZXI AT,Automatic,"58,698 km",1st Owner,Petrol,TN-09,"13,411/month","6,86,000","Thiruverkadu, Chennai
"
524,2014 Hyundai i10,MAGNA 1.1,Manual,"87,780 km",1st Owner,Petrol,TN-11,"6,823/month","3,49,000","Thiruverkadu, Chennai
"
525,2021 Maruti Baleno,ALPHA PETROL 1.2,Manual,"21,106 km",1st Owner,Petrol,TN-11,"15,582/month","7,97,000","Thiruverkadu, Chennai
"
526,2017 Hyundai Verna,1.6 VTVT SX,Manual,"51,878 km",1st Owner,Petrol,TN-02,"15,542/month","7,95,000","Thiruverkadu, Chennai
"
527,2015 Maruti Swift,VXI,Manual,"89,183 km",1st Owner,Petrol,TN-13,"9,013/month","4,61,000","Thiruverkadu, Chennai
"
528,2016 Maruti Swift Dzire,VXI,Manual,"96,861 km",1st Owner,Petrol,TN-07,"10,068/month","5,15,000","Navalur
"
529,2019 Datsun Redi Go,A,Manual,"21,541 km",1st Owner,Petrol,TN-03,"6,197/month","3,17,000","Thiruverkadu, Chennai
"
530,2021 Tata Harrier,XTA 2.0L KRYOTEC PLUS,Automatic,"16,634 km",1st Owner,Diesel,TN-01,"36,450/month","19,15,000","Navalur
"
531,2016 Hyundai Elite i20,MAGNA 1.2,Manual,"65,707 km",1st Owner,Petrol,TN-06,"10,694/month","5,47,000","Thiruverkadu, Chennai
"
532,2017 Maruti Baleno,ZETA CVT PETROL 1.2,Automatic,"14,568 km",1st Owner,Petrol,TN-09,"13,157/month","6,73,000","Navalur
"
533,2016 Renault Kwid,RXT 0.8,Manual,"31,584 km",1st Owner,Petrol,TN-85,"7,058/month","3,61,000","Thiruverkadu, Chennai
"
534,2016 Volkswagen Ameo,HIGHLINE1.5L,Manual,"1,03,651 km",2nd Owner,Diesel,TN-22,"10,029/month","5,13,000","Navalur
"
535,2014 Hyundai Grand i10,ASTA (O) 1.2 KAPPA VTVT,Manual,"88,779 km",1st Owner,Petrol,TN-11,"8,152/month","4,17,000","Thiruverkadu, Chennai
"
536,2016 Ford Ecosport,TITANIUM 1.5L DIESEL,Manual,"84,459 km",1st Owner,Diesel,TN-06,"13,118/month","6,71,000","Navalur
"
537,2014 Maruti Alto 800,LXI,Manual,"57,984 km",2nd Owner,Petrol,TN-09,"5,474/month","2,80,000","Thiruverkadu, Chennai
"
538,2014 Honda Amaze,1.2L I-VTEC S AT,Automatic,"65,698 km",2nd Owner,Petrol,TN-19,"8,465/month","4,33,000","Navalur
"
539,2022 Skoda SLAVIA,STYLE 1.0L TSI AT,Automatic,"24,676 km",1st Owner,Petrol,TN-70,"29,408/month","15,45,000","Navalur
"
540,2017 Maruti Dzire,VXI AMT,Automatic,"33,246 km",1st Owner,Petrol,TN-01,"12,688/month","6,49,000","Navalur
"
541,2014 Maruti Swift,VXI,Manual,"63,972 km",3rd Owner,Petrol,TN-02,"8,035/month","4,11,000","Thiruverkadu, Chennai
"
542,2017 Honda City,1.5L I-VTEC V MT,Manual,"22,286 km",2nd Owner,Petrol,TN-07,"15,513/month","8,15,000","Thiruverkadu, Chennai
"
543,2022 Toyota URBAN CRUISER,PREMIUM GRADE AT,Automatic,"41,356 km",1st Owner,Petrol,TN-07,"21,889/month","11,50,000","Thiruverkadu, Chennai
"
544,2018 Tata Tiago,XM PETROL,Manual,"69,684 km",1st Owner,Petrol,TN-48,"8,778/month","4,49,000","Navalur
"
545,2022 Volkswagen VIRTUS,HIGHLINE TSI 1.0 MT,Manual,"22,239 km",1st Owner,Petrol,TN-13,"24,554/month","12,90,000","Navalur
"
546,2012 Hyundai i10,MAGNA 1.2,Manual,"70,774 km",1st Owner,Petrol,TN-22,"6,432/month","3,29,000","Thiruverkadu, Chennai
"
547,2019 Tata Harrier,XZ 2.0L,Manual,"91,109 km",1st Owner,Diesel,TN-14,"27,352/month","14,37,000","Navalur
"
